Species,Abundance,Site ID,SampleDate,Group,Flag_Duplicated
Prorocentrum spp.,P,SVS,9/27/2016,Dinoflagellate,
Protoperidinium spp.,P,SVS,9/27/2016,Dinoflagellate,
Chaetoceros spp.,P,SVS,10/20/2016,Diatom,
Corethron spp.,A,SVS,10/20/2016,Diatom,
Coscinodiscus spp.,P,SVS,10/20/2016,Diatom,
Ditylum spp.,P,SVS,10/20/2016,Diatom,
Leptocylindrus spp.,P,SVS,10/20/2016,Diatom,
Navicula morphotype,P,SVS,10/20/2016,Diatom,
Pleurosigma morphotype,P,SVS,10/20/2016,Diatom,
Pseudo-nitzschia spp.,P,SVS,10/20/2016,Diatom,
Rhizosolenia spp.,P,SVS,10/20/2016,Diatom,
Skeletonema spp.,P,SVS,10/20/2016,Diatom,
Thalassionema spp.,P,SVS,10/20/2016,Diatom,
Thalassiosira spp.,P,SVS,10/20/2016,Diatom,
Ceratium furca morphotype,P,SVS,10/20/2016,Dinoflagellate,
Ceratium longipes morphotype,P,SVS,10/20/2016,Dinoflagellate,
Dinophysis spp.,P,SVS,10/20/2016,Dinoflagellate,
Heterocapsa spp.,P,SVS,10/20/2016,Dinoflagellate,
Noctiluca spp.,P,SVS,10/20/2016,Dinoflagellate,
Protoperidinium spp.,P,SVS,10/20/2016,Dinoflagellate,
Scrippsiella,P,SVS,10/20/2016,Dinoflagellate,
Cerataulina spp.,P,SVS,12/13/2016,Diatom,
Corethron spp.,P,SVS,12/13/2016,Diatom,
Ditylum spp.,P,SVS,12/13/2016,Diatom,
Entomoneis spp.,P,SVS,12/13/2016,Diatom,
Pseudo-nitzschia spp.,P,SVS,12/13/2016,Diatom,
Ceratium longipes morphotype,P,SVS,12/13/2016,Dinoflagellate,
Protoperidinium spp.,,SVS,12/13/2016,Dinoflagellate,
Navicula morphotype,P,SVS,1/17/2017,Diatom,
Thalassiosira spp.,P,SVS,1/17/2017,Diatom,
Chaetoceros spp.,P,SVS,2/14/2017,Diatom,
Coscinodiscus spp.,P,SVS,2/14/2017,Diatom,
Ditylum spp.,P,SVS,2/14/2017,Diatom,
Entomoneis spp.,P,SVS,2/14/2017,Diatom,
Odontella spp.,P,SVS,2/14/2017,Diatom,
Pleurosigma morphotype,P,SVS,2/14/2017,Diatom,
Pseudo-nitzschia spp.,P,SVS,2/14/2017,Diatom,
Skeletonema spp.,P,SVS,2/14/2017,Diatom,
Thalassiosira spp.,P,SVS,2/14/2017,Diatom,
Dinophysis spp.,P,SVS,2/14/2017,Dinoflagellate,
Dictyocha spp. (Chromophyte),B,SVS,2/14/2017,Silicoflagellate,
Asterionellopsis,P,SVS,4/11/2017,Diatom,
Chaetoceros spp.,B,SVS,4/11/2017,Diatom,
Coscinodiscus spp.,P,SVS,4/11/2017,Diatom,
Ditylum spp.,P,SVS,4/11/2017,Diatom,
Entomoneis spp.,P,SVS,4/11/2017,Diatom,
Eucampia spp.,P,SVS,4/11/2017,Diatom,
Leptocylindrus spp.,P,SVS,4/11/2017,Diatom,
Licmophora spp.,P,SVS,4/11/2017,Diatom,
Nitzschia morphotype,P,SVS,4/11/2017,Diatom,
Pleurosigma morphotype,P,SVS,4/11/2017,Diatom,
Pseudo-nitzschia spp.,P,SVS,4/11/2017,Diatom,
Rhizosolenia spp.,P,SVS,4/11/2017,Diatom,
Skeletonema spp.,P,SVS,4/11/2017,Diatom,
Thalassionema spp.,P,SVS,4/11/2017,Diatom,
Thalassiosira spp.,B,SVS,4/11/2017,Diatom,
Protoperidinium spp.,P,SVS,4/11/2017,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,SVS,4/11/2017,Silicoflagellate,
Cerataulina spp.,P,SVS,5/26/2017,Diatom,
Chaetoceros spp.,P,SVS,5/26/2017,Diatom,
Entomoneis spp.,P,SVS,5/26/2017,Diatom,
Lauderia spp.,P,SVS,5/26/2017,Diatom,
Leptocylindrus spp.,P,SVS,5/26/2017,Diatom,
Licmophora spp.,P,SVS,5/26/2017,Diatom,
Melosira spp.,P,SVS,5/26/2017,Diatom,
Navicula morphotype,P,SVS,5/26/2017,Diatom,
Nitzschia morphotype,P,SVS,5/26/2017,Diatom,
Pleurosigma morphotype,P,SVS,5/26/2017,Diatom,
Pseudo-nitzschia spp.,P,SVS,5/26/2017,Diatom,
Rhizosolenia spp.,P,SVS,5/26/2017,Diatom,
Skeletonema spp.,P,SVS,5/26/2017,Diatom,
Stephanopyxis spp.,P,SVS,5/26/2017,Diatom,
Thalassionema spp.,P,SVS,5/26/2017,Diatom,
Thalassiosira spp.,P,SVS,5/26/2017,Diatom,
Protoperidinium spp.,P,SVS,5/26/2017,Dinoflagellate,
Scrippsiella,P,SVS,5/26/2017,Dinoflagellate,
Chaetoceros socialis,P,SVS,6/19/2017,Diatom,
Chaetoceros spp.,P,SVS,6/19/2017,Diatom,
Coscinodiscus spp.,P,SVS,6/19/2017,Diatom,
Entomoneis spp.,P,SVS,6/19/2017,Diatom,
Leptocylindrus spp.,P,SVS,6/19/2017,Diatom,
Licmophora spp.,P,SVS,6/19/2017,Diatom,
Melosira spp.,P,SVS,6/19/2017,Diatom,
Navicula morphotype,P,SVS,6/19/2017,Diatom,
Nitzschia morphotype,P,SVS,6/19/2017,Diatom,
Pleurosigma morphotype,P,SVS,6/19/2017,Diatom,
Pseudo-nitzschia spp.,P,SVS,6/19/2017,Diatom,
Skeletonema spp.,P,SVS,6/19/2017,Diatom,
Stephanopyxis spp.,P,SVS,6/19/2017,Diatom,
Striatella,P,SVS,6/19/2017,Diatom,
Thalassionema spp.,P,SVS,6/19/2017,Diatom,
Thalassiosira spp.,P,SVS,6/19/2017,Diatom,
Protoperidinium spp.,P,SVS,6/19/2017,Dinoflagellate,
Scrippsiella,P,SVS,6/19/2017,Dinoflagellate,
Cerataulina spp.,P,SVS,7/13/2017,Diatom,
Chaetoceros socialis,P,SVS,7/13/2017,Diatom,
Chaetoceros spp.,P,SVS,7/13/2017,Diatom,
Coscinodiscus spp.,P,SVS,7/13/2017,Diatom,
Entomoneis spp.,P,SVS,7/13/2017,Diatom,
Leptocylindrus spp.,P,SVS,7/13/2017,Diatom,
Navicula morphotype,P,SVS,7/13/2017,Diatom,
Nitzschia morphotype,P,SVS,7/13/2017,Diatom,
Pleurosigma morphotype,P,SVS,7/13/2017,Diatom,
Pseudo-nitzschia spp.,P,SVS,7/13/2017,Diatom,
Skeletonema spp.,P,SVS,7/13/2017,Diatom,
Alexandrium spp.,P,SVS,7/13/2017,Dinoflagellate,
Bacteriastrum spp.,P,SVS,8/11/2017,Diatom,
Cerataulina spp.,P,SVS,8/11/2017,Diatom,
Chaetoceros socialis,P,SVS,8/11/2017,Diatom,
Chaetoceros spp.,P,SVS,8/11/2017,Diatom,
Coscinodiscus spp.,P,SVS,8/11/2017,Diatom,
Entomoneis spp.,P,SVS,8/11/2017,Diatom,
Fragilariopsis spp.,P,SVS,8/11/2017,Diatom,
Licmophora spp.,P,SVS,8/11/2017,Diatom,
Melosira spp.,P,SVS,8/11/2017,Diatom,
Navicula morphotype,P,SVS,8/11/2017,Diatom,
Pleurosigma morphotype,P,SVS,8/11/2017,Diatom,
Rhizosolenia spp.,P,SVS,8/11/2017,Diatom,
Skeletonema spp.,P,SVS,8/11/2017,Diatom,
Stephanopyxis spp.,P,SVS,8/11/2017,Diatom,
Striatella,P,SVS,8/11/2017,Diatom,
Thalassionema spp.,P,SVS,8/11/2017,Diatom,
Thalassiosira spp.,P,SVS,8/11/2017,Diatom,
Ceratium furca morphotype,P,SVS,8/11/2017,Dinoflagellate,
Dinophysis spp.,P,SVS,8/11/2017,Dinoflagellate,
Protoperidinium spp.,P,SVS,8/11/2017,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,SVS,8/11/2017,Silicoflagellate,
Bacteriastrum spp.,P,SVS,9/15/2017,Diatom,
Chaetoceros spp.,P,SVS,9/15/2017,Diatom,
Coscinodiscus spp.,P,SVS,9/15/2017,Diatom,
Ditylum spp.,P,SVS,9/15/2017,Diatom,
Navicula morphotype,P,SVS,9/15/2017,Diatom,
Nitzschia morphotype,P,SVS,9/15/2017,Diatom,
Odontella spp.,P,SVS,9/15/2017,Diatom,
Pleurosigma morphotype,P,SVS,9/15/2017,Diatom,
Pseudo-nitzschia spp.,P,SVS,9/15/2017,Diatom,
Rhizosolenia spp.,P,SVS,9/15/2017,Diatom,
Skeletonema spp.,P,SVS,9/15/2017,Diatom,
Thalassionema spp.,P,SVS,9/15/2017,Diatom,
Thalassiosira spp.,P,SVS,9/15/2017,Diatom,
Dinophysis spp.,P,SVS,9/15/2017,Dinoflagellate,
Prorocentrum spp.,P,SVS,9/15/2017,Dinoflagellate,
Protoperidinium spp.,P,SVS,9/15/2017,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,SVS,9/15/2017,Silicoflagellate,
Asterionellopsis,P,SVS,10/16/2017,Diatom,
Asteromphalus,P,SVS,10/16/2017,Diatom,
Chaetoceros spp.,P,SVS,10/16/2017,Diatom,
Coscinodiscus spp.,P,SVS,10/16/2017,Diatom,
Ditylum spp.,P,SVS,10/16/2017,Diatom,
Entomoneis spp.,P,SVS,10/16/2017,Diatom,
Eucampia spp.,P,SVS,10/16/2017,Diatom,
Lauderia spp.,P,SVS,10/16/2017,Diatom,
Leptocylindrus spp.,P,SVS,10/16/2017,Diatom,
Navicula morphotype,P,SVS,10/16/2017,Diatom,
Odontella spp.,P,SVS,10/16/2017,Diatom,
Pleurosigma morphotype,P,SVS,10/16/2017,Diatom,
Pseudo-nitzschia spp.,P,SVS,10/16/2017,Diatom,
Rhizosolenia spp.,P,SVS,10/16/2017,Diatom,
Skeletonema spp.,P,SVS,10/16/2017,Diatom,
Stephanopyxis spp.,P,SVS,10/16/2017,Diatom,
Thalassionema spp.,P,SVS,10/16/2017,Diatom,
Thalassiosira spp.,P,SVS,10/16/2017,Diatom,
Ceratium furca morphotype,P,SVS,10/16/2017,Dinoflagellate,
Dinophysis spp.,P,SVS,10/16/2017,Dinoflagellate,
Noctiluca spp.,P,SVS,10/16/2017,Dinoflagellate,
Prorocentrum spp.,P,SVS,10/16/2017,Dinoflagellate,
Protoperidinium spp.,P,SVS,10/16/2017,Dinoflagellate,
Chaetoceros spp.,P,SVS,10/24/2018,Diatom,
Entomoneis spp.,P,SVS,10/24/2018,Diatom,
Lauderia spp.,P,SVS,10/24/2018,Diatom,
Odontella spp.,P,SVS,10/24/2018,Diatom,
Pseudo-nitzschia spp.,P,SVS,10/24/2018,Diatom,
Thalassionema spp.,P,SVS,10/24/2018,Diatom,
Thalassiosira spp.,P,SVS,10/24/2018,Diatom,
Ceratium furca morphotype,P,SVS,10/24/2018,Dinoflagellate,
Ceratium longipes morphotype,P,SVS,10/24/2018,Dinoflagellate,
Heterocapsa spp.,P,SVS,10/24/2018,Dinoflagellate,
Prorocentrum spp.,P,SVS,10/24/2018,Dinoflagellate,
Protoperidinium spp.,P,SVS,10/24/2018,Dinoflagellate,
Scrippsiella,P,SVS,10/24/2018,Dinoflagellate,
Chaetoceros spp.,P,SVS,10/21/2019,Diatom,
Coscinodiscus spp.,P,SVS,10/21/2019,Diatom,
Cylindrotheca spp.,P,SVS,10/21/2019,Diatom,
Navicula morphotype,P,SVS,10/21/2019,Diatom,
Odontella spp.,P,SVS,10/21/2019,Diatom,
Pleurosigma morphotype,P,SVS,10/21/2019,Diatom,
Pseudo-nitzschia spp.,P,SVS,10/21/2019,Diatom,
Rhizosolenia spp.,P,SVS,10/21/2019,Diatom,
Thalassionema spp.,P,SVS,10/21/2019,Diatom,
Ceratium furca morphotype,P,SVS,10/21/2019,Dinoflagellate,
Ceratium longipes morphotype,P,SVS,10/21/2019,Dinoflagellate,
Heterocapsa spp.,P,SVS,10/21/2019,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,SVS,10/21/2019,Silicoflagellate,
Chaetoceros spp.,P,SVH,9/20/2013,Diatom,
Coscinodiscus spp.,P,SVH,9/20/2013,Diatom,
Ditylum spp.,P,SVH,9/20/2013,Diatom,
Entomoneis spp.,P,SVH,9/20/2013,Diatom,
Fragilariopsis spp.,P,SVH,9/20/2013,Diatom,
Melosira spp.,P,SVH,9/20/2013,Diatom,
Navicula morphotype,P,SVH,9/20/2013,Diatom,
Pleurosigma morphotype,P,SVH,9/20/2013,Diatom,
Pseudo-nitzschia spp.,P,SVH,9/20/2013,Diatom,
Rhizosolenia spp.,P,SVH,9/20/2013,Diatom,
Thalassionema spp.,P,SVH,9/20/2013,Diatom,
Thalassiosira spp.,P,SVH,9/20/2013,Diatom,
Ceratium longipes morphotype,P,SVH,9/20/2013,Dinoflagellate,
Dinophysis spp.,P,SVH,9/20/2013,Dinoflagellate,
Scrippsiella,P,SVH,9/20/2013,Dinoflagellate,
Cerataulina spp.,P,SVH,9/25/2015,Diatom,
Chaetoceros socialis,P,SVH,9/25/2015,Diatom,
Chaetoceros spp.,P,SVH,9/25/2015,Diatom,
Coscinodiscus spp.,P,SVH,9/25/2015,Diatom,
Cylindrotheca spp.,P,SVH,9/25/2015,Diatom,
Ditylum spp.,P,SVH,9/25/2015,Diatom,
Entomoneis spp.,P,SVH,9/25/2015,Diatom,
Eucampia spp.,P,SVH,9/25/2015,Diatom,
Fragilariopsis spp.,P,SVH,9/25/2015,Diatom,
Lauderia spp.,P,SVH,9/25/2015,Diatom,
Leptocylindrus spp.,P,SVH,9/25/2015,Diatom,
Navicula morphotype,P,SVH,9/25/2015,Diatom,
Pleurosigma morphotype,P,SVH,9/25/2015,Diatom,
Pseudo-nitzschia spp.,P,SVH,9/25/2015,Diatom,
Rhizosolenia spp.,P,SVH,9/25/2015,Diatom,
Skeletonema spp.,P,SVH,9/25/2015,Diatom,
Thalassionema spp.,P,SVH,9/25/2015,Diatom,
Thalassiosira spp.,P,SVH,9/25/2015,Diatom,
Ceratium furca morphotype,P,SVH,9/25/2015,Dinoflagellate,
Dinophysis spp.,P,SVH,9/25/2015,Dinoflagellate,
Prorocentrum spp.,P,SVH,9/25/2015,Dinoflagellate,
Protoperidinium spp.,P,SVH,9/25/2015,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,SVH,9/25/2015,Silicoflagellate,
Cerataulina spp.,P,SVH,6/27/2016,Diatom,
Chaetoceros spp.,P,SVH,6/27/2016,Diatom,
Coscinodiscus spp.,P,SVH,6/27/2016,Diatom,
Eucampia spp.,P,SVH,6/27/2016,Diatom,
Lauderia spp.,P,SVH,6/27/2016,Diatom,
Leptocylindrus spp.,P,SVH,6/27/2016,Diatom,
Pleurosigma morphotype,P,SVH,6/27/2016,Diatom,
Pseudo-nitzschia spp.,A,SVH,6/27/2016,Diatom,
Rhizosolenia spp.,P,SVH,6/27/2016,Diatom,
Thalassiosira spp.,P,SVH,6/27/2016,Diatom,
Ceratium fusus morphotype,P,SVH,6/27/2016,Dinoflagellate,
Scrippsiella,P,SVH,6/27/2016,Dinoflagellate,
Chaetoceros spp.,P,SVH,8/26/2016,Diatom,
Corethron spp.,P,SVH,8/26/2016,Diatom,
Ditylum spp.,P,SVH,8/26/2016,Diatom,
Navicula morphotype,P,SVH,8/26/2016,Diatom,
Rhizosolenia spp.,P,SVH,8/26/2016,Diatom,
Thalassionema spp.,P,SVH,8/26/2016,Diatom,
Alexandrium spp.,P,SVH,8/26/2016,Dinoflagellate,
Ceratium furca morphotype,P,SVH,8/26/2016,Dinoflagellate,
Ceratium longipes morphotype,P,SVH,8/26/2016,Dinoflagellate,
Dinophysis spp.,P,SVH,8/26/2016,Dinoflagellate,
Heterocapsa spp.,P,SVH,8/26/2016,Dinoflagellate,
Cerataulina spp.,P,SVH,10/5/2016,Diatom,
Chaetoceros spp.,P,SVH,10/5/2016,Diatom,
Corethron spp.,A,SVH,10/5/2016,Diatom,
Coscinodiscus spp.,P,SVH,10/5/2016,Diatom,
Ditylum spp.,P,SVH,10/5/2016,Diatom,
Entomoneis spp.,P,SVH,10/5/2016,Diatom,
Leptocylindrus spp.,P,SVH,10/5/2016,Diatom,
Navicula morphotype,P,SVH,10/5/2016,Diatom,
Odontella spp.,P,SVH,10/5/2016,Diatom,
Pleurosigma morphotype,P,SVH,10/5/2016,Diatom,
Pseudo-nitzschia spp.,P,SVH,10/5/2016,Diatom,
Rhizosolenia spp.,P,SVH,10/5/2016,Diatom,
Thalassionema spp.,P,SVH,10/5/2016,Diatom,
Thalassiosira spp.,P,SVH,10/5/2016,Diatom,
Tropidoneis,P,SVH,10/5/2016,Diatom,
Ceratium furca morphotype,P,SVH,10/5/2016,Dinoflagellate,
Ceratium longipes morphotype,P,SVH,10/5/2016,Dinoflagellate,
Dinophysis spp.,P,SVH,10/5/2016,Dinoflagellate,
Heterocapsa spp.,P,SVH,10/5/2016,Dinoflagellate,
Prorocentrum spp.,P,SVH,10/5/2016,Dinoflagellate,
Bacteriastrum spp.,P,SVH,8/15/2019,Diatom,
Chaetoceros spp.,P,SVH,8/15/2019,Diatom,
Coscinodiscus spp.,P,SVH,8/15/2019,Diatom,
Ditylum spp.,P,SVH,8/15/2019,Diatom,
Entomoneis spp.,P,SVH,8/15/2019,Diatom,
Eucampia spp.,P,SVH,8/15/2019,Diatom,
Fragilariopsis spp.,P,SVH,8/15/2019,Diatom,
Lauderia spp.,P,SVH,8/15/2019,Diatom,
Leptocylindrus spp.,P,SVH,8/15/2019,Diatom,
Licmophora spp.,P,SVH,8/15/2019,Diatom,
Melosira spp.,P,SVH,8/15/2019,Diatom,
Navicula morphotype,P,SVH,8/15/2019,Diatom,
Nitzschia morphotype,P,SVH,8/15/2019,Diatom,
Pleurosigma morphotype,P,SVH,8/15/2019,Diatom,
Pseudo-nitzschia spp.,P,SVH,8/15/2019,Diatom,
Rhizosolenia spp.,P,SVH,8/15/2019,Diatom,
Skeletonema spp.,P,SVH,8/15/2019,Diatom,
Striatella,P,SVH,8/15/2019,Diatom,
Thalassionema spp.,P,SVH,8/15/2019,Diatom,
Thalassiosira spp.,P,SVH,8/15/2019,Diatom,
Tropidoneis,P,SVH,8/15/2019,Diatom,
Alexandrium spp.,P,SVH,8/15/2019,Dinoflagellate,
Ceratium furca morphotype,P,SVH,8/15/2019,Dinoflagellate,
Ceratium longipes morphotype,P,SVH,8/15/2019,Dinoflagellate,
Polykrikos,P,SVH,8/15/2019,Dinoflagellate,
Protoperidinium spp.,P,SVH,8/15/2019,Dinoflagellate,
Scrippsiella,P,SVH,8/15/2019,Dinoflagellate,
Cerataulina spp.,P,SVH,8/22/2019,Diatom,
Chaetoceros socialis,P,SVH,8/22/2019,Diatom,
Chaetoceros spp.,P,SVH,8/22/2019,Diatom,
Coscinodiscus spp.,P,SVH,8/22/2019,Diatom,
Ditylum spp.,P,SVH,8/22/2019,Diatom,
Entomoneis spp.,P,SVH,8/22/2019,Diatom,
Eucampia spp.,P,SVH,8/22/2019,Diatom,
Fragilariopsis spp.,P,SVH,8/22/2019,Diatom,
Lauderia spp.,A,SVH,8/22/2019,Diatom,
Leptocylindrus spp.,P,SVH,8/22/2019,Diatom,
Navicula morphotype,P,SVH,8/22/2019,Diatom,
Odontella spp.,P,SVH,8/22/2019,Diatom,
Pleurosigma morphotype,P,SVH,8/22/2019,Diatom,
Pseudo-nitzschia spp.,P,SVH,8/22/2019,Diatom,
Rhizosolenia spp.,A,SVH,8/22/2019,Diatom,
Skeletonema spp.,P,SVH,8/22/2019,Diatom,
Stephanopyxis spp.,P,SVH,8/22/2019,Diatom,
Striatella,P,SVH,8/22/2019,Diatom,
Thalassionema spp.,P,SVH,8/22/2019,Diatom,
Thalassiosira spp.,P,SVH,8/22/2019,Diatom,
Protoperidinium spp.,P,SVH,8/22/2019,Dinoflagellate,
Scrippsiella,P,SVH,8/22/2019,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,SVH,8/22/2019,Silicoflagellate,
Chaetoceros debilis,P,SVH,6/11/2020,Diatom,
Chaetoceros socialis,P,SVH,6/11/2020,Diatom,
Chaetoceros spp.,P,SVH,6/11/2020,Diatom,
Entomoneis spp.,P,SVH,6/11/2020,Diatom,
Fragilariopsis spp.,P,SVH,6/11/2020,Diatom,
Leptocylindrus spp.,P,SVH,6/11/2020,Diatom,
Licmophora spp.,P,SVH,6/11/2020,Diatom,
Melosira spp.,P,SVH,6/11/2020,Diatom,
Navicula morphotype,P,SVH,6/11/2020,Diatom,
Odontella spp.,P,SVH,6/11/2020,Diatom,
Pleurosigma morphotype,P,SVH,6/11/2020,Diatom,
Skeletonema spp.,P,SVH,6/11/2020,Diatom,
Thalassiosira spp.,P,SVH,6/11/2020,Diatom,
Cerataulina spp.,P,SVH,6/19/2020,Diatom,
Chaetoceros concavicornis,P,SVH,6/19/2020,Diatom,
Chaetoceros debilis,P,SVH,6/19/2020,Diatom,
Chaetoceros spp.,P,SVH,6/19/2020,Diatom,
Coscinodiscus spp.,P,SVH,6/19/2020,Diatom,
Fragilariopsis spp.,P,SVH,6/19/2020,Diatom,
Leptocylindrus spp.,P,SVH,6/19/2020,Diatom,
Licmophora spp.,P,SVH,6/19/2020,Diatom,
Melosira spp.,P,SVH,6/19/2020,Diatom,
Navicula morphotype,P,SVH,6/19/2020,Diatom,
Odontella spp.,P,SVH,6/19/2020,Diatom,
Pleurosigma morphotype,P,SVH,6/19/2020,Diatom,
Rhizosolenia spp.,P,SVH,6/19/2020,Diatom,
Stephanopyxis spp.,P,SVH,6/19/2020,Diatom,
Thalassiosira spp.,P,SVH,6/19/2020,Diatom,
Alexandrium spp.,P,SVH,6/19/2020,Dinoflagellate,
Protoperidinium spp.,P,SVH,6/19/2020,Dinoflagellate,
Scrippsiella,P,SVH,6/19/2020,Dinoflagellate,
Cerataulina spp.,P,SVH,7/3/2020,Diatom,
Chaetoceros debilis,P,SVH,7/3/2020,Diatom,
Chaetoceros spp.,P,SVH,7/3/2020,Diatom,
Coscinodiscus spp.,P,SVH,7/3/2020,Diatom,
Entomoneis spp.,P,SVH,7/3/2020,Diatom,
Fragilariopsis spp.,P,SVH,7/3/2020,Diatom,
Leptocylindrus spp.,P,SVH,7/3/2020,Diatom,
Licmophora spp.,P,SVH,7/3/2020,Diatom,
Melosira spp.,P,SVH,7/3/2020,Diatom,
Navicula morphotype,P,SVH,7/3/2020,Diatom,
Nitzschia morphotype,P,SVH,7/3/2020,Diatom,
Odontella spp.,P,SVH,7/3/2020,Diatom,
Pleurosigma morphotype,P,SVH,7/3/2020,Diatom,
Pseudo-nitzschia spp.,P,SVH,7/3/2020,Diatom,
Stephanopyxis spp.,P,SVH,7/3/2020,Diatom,
Striatella,P,SVH,7/3/2020,Diatom,
Thalassionema spp.,P,SVH,7/3/2020,Diatom,
Thalassiosira spp.,P,SVH,7/3/2020,Diatom,
Alexandrium spp.,P,SVH,7/3/2020,Dinoflagellate,
Preperidinium sp.,P,SVH,7/3/2020,Dinoflagellate,
Protoperidinium spp.,P,SVH,7/3/2020,Dinoflagellate,
Scrippsiella,P,SVH,7/3/2020,Dinoflagellate,
Chaetoceros spp.,P,SVH,8/8/2020,Diatom,
Coscinodiscus spp.,P,SVH,8/8/2020,Diatom,
Entomoneis spp.,P,SVH,8/8/2020,Diatom,
Licmophora spp.,P,SVH,8/8/2020,Diatom,
Melosira spp.,P,SVH,8/8/2020,Diatom,
Navicula morphotype,P,SVH,8/8/2020,Diatom,
Paralia sp,P,SVH,8/8/2020,Diatom,
Pleurosigma morphotype,P,SVH,8/8/2020,Diatom,
Stephanopyxis spp.,P,SVH,8/8/2020,Diatom,
Thalassionema spp.,P,SVH,8/8/2020,Diatom,
Thalassiosira spp.,P,SVH,8/8/2020,Diatom,
Ceratium longipes morphotype,P,SVH,8/8/2020,Dinoflagellate,
Preperidinium sp.,P,SVH,8/8/2020,Dinoflagellate,
Protoperidinium spp.,P,SVH,8/8/2020,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,SVH,8/8/2020,Silicoflagellate,
Chaetoceros concavicornis,P,SVH,8/13/2020,Diatom,
Chaetoceros debilis,P,SVH,8/13/2020,Diatom,
Chaetoceros laciniosus,P,SVH,8/13/2020,Diatom,
Chaetoceros spp.,P,SVH,8/13/2020,Diatom,
Coscinodiscus spp.,P,SVH,8/13/2020,Diatom,
Fragilariopsis spp.,P,SVH,8/13/2020,Diatom,
Licmophora spp.,P,SVH,8/13/2020,Diatom,
Odontella spp.,P,SVH,8/13/2020,Diatom,
Pleurosigma morphotype,P,SVH,8/13/2020,Diatom,
Stephanopyxis spp.,P,SVH,8/13/2020,Diatom,
Thalassionema spp.,P,SVH,8/13/2020,Diatom,
Thalassiosira spp.,P,SVH,8/13/2020,Diatom,
Ceratium longipes morphotype,P,SVH,8/13/2020,Dinoflagellate,
Protoperidinium spp.,P,SVH,8/13/2020,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,SVH,8/13/2020,Silicoflagellate,
Cerataulina spp.,P,SVH,8/20/2020,Diatom,
Chaetoceros spp.,P,SVH,8/20/2020,Diatom,
Entomoneis spp.,P,SVH,8/20/2020,Diatom,
Fragilariopsis spp.,P,SVH,8/20/2020,Diatom,
Pleurosigma morphotype,P,SVH,8/20/2020,Diatom,
Striatella,P,SVH,8/20/2020,Diatom,
Thalassionema spp.,P,SVH,8/20/2020,Diatom,
Thalassiosira spp.,P,SVH,8/20/2020,Diatom,
Ceratium furca morphotype,P,SVH,8/20/2020,Dinoflagellate,
Diplopsalis,P,SVH,8/20/2020,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,SVH,8/20/2020,Silicoflagellate,
Bacteriastrum spp.,P,SVH,8/27/2020,Diatom,
Cerataulina spp.,P,SVH,8/27/2020,Diatom,
Chaetoceros concavicornis,P,SVH,8/27/2020,Diatom,
Chaetoceros spp.,P,SVH,8/27/2020,Diatom,
Coscinodiscus spp.,P,SVH,8/27/2020,Diatom,
Entomoneis spp.,P,SVH,8/27/2020,Diatom,
Leptocylindrus spp.,P,SVH,8/27/2020,Diatom,
Navicula morphotype,P,SVH,8/27/2020,Diatom,
Pleurosigma morphotype,P,SVH,8/27/2020,Diatom,
Striatella,P,SVH,8/27/2020,Diatom,
Thalassionema spp.,P,SVH,8/27/2020,Diatom,
Ceratium fusus morphotype,P,SVH,8/27/2020,Dinoflagellate,
Ceratium longipes morphotype,P,SVH,8/27/2020,Dinoflagellate,
Dinophysis spp.,P,SVH,8/27/2020,Dinoflagellate,
Heterocapsa spp.,P,SVH,8/27/2020,Dinoflagellate,
Protoperidinium spp.,P,SVH,8/27/2020,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,SVH,8/27/2020,Silicoflagellate,
Bacteriastrum spp.,P,SVH,9/3/2020,Diatom,
Cerataulina spp.,P,SVH,9/3/2020,Diatom,
Chaetoceros spp.,P,SVH,9/3/2020,Diatom,
Coscinodiscus spp.,P,SVH,9/3/2020,Diatom,
Entomoneis spp.,P,SVH,9/3/2020,Diatom,
Licmophora spp.,P,SVH,9/3/2020,Diatom,
Navicula morphotype,P,SVH,9/3/2020,Diatom,
Nitzschia morphotype,P,SVH,9/3/2020,Diatom,
Odontella spp.,P,SVH,9/3/2020,Diatom,
Pleurosigma morphotype,P,SVH,9/3/2020,Diatom,
Striatella,P,SVH,9/3/2020,Diatom,
Thalassionema spp.,P,SVH,9/3/2020,Diatom,
Thalassiosira spp.,P,SVH,9/3/2020,Diatom,
Ceratium longipes morphotype,P,SVH,9/3/2020,Dinoflagellate,
Prorocentrum spp.,P,SVH,9/3/2020,Dinoflagellate,
Protoperidinium spp.,P,SVH,9/3/2020,Dinoflagellate,
Scrippsiella,P,SVH,9/3/2020,Dinoflagellate,
Dictyocha spp. (Chromophyte),P,SVH,9/3/2020,Silicoflagellate,
Bacteriastrum spp.,P,SVH,9/10/2020,Diatom,
Cerataulina spp.,P,SVH,9/10/2020,Diatom,
