"","Site.ID","NS","Bay","Date","Month","Year","Day.of.Yr","effort","Alexandrium spp.","Cerataulina spp.","Ceratium furca morphotype","Ceratium longipes morphotype","Chaetoceros spp.","Coscinodiscus spp.","Dictyocha spp. (Chromophyte)","Dinophysis spp.","Ditylum spp.","Entomoneis spp.","Eucampia spp.","Fragilariopsis spp.","Guinardia spp.","Heterocapsa spp.","Lauderia spp.","Leptocylindrus spp.","Licmophora spp.","Melosira spp.","Navicula morphotype","Nitzschia morphotype","Odontella spp.","Pleurosigma morphotype","Protoperidinium spp.","Pseudo-nitzschia spp.","Rhizosolenia spp.","Scrippsiella","Skeletonema spp.","Stephanopyxis spp.","Striatella","Thalassionema spp.","Thalassiosira spp."
"868","KBL","S","KAS",2013-05-20,"May","2013",140,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"869","KBL","S","KAS",2013-05-31,"May","2013",151,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
"870","KBL","S","KAS",2013-06-03,"Jun","2013",154,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
"871","KBL","S","KAS",2013-06-05,"Jun","2013",156,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1
"872","KBL","S","KAS",2013-06-10,"Jun","2013",161,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"873","KBL","S","KAS",2013-06-14,"Jun","2013",165,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"874","KBL","S","KAS",2013-06-17,"Jun","2013",168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"875","KBL","S","KAS",2013-06-24,"Jun","2013",175,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
"876","KBL","S","KAS",2013-06-26,"Jun","2013",177,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"877","KBL","S","KAS",2013-07-01,"Jul","2013",182,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"878","KBL","S","KAS",2013-07-03,"Jul","2013",184,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"879","KBL","S","KAS",2013-07-08,"Jul","2013",189,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1
"880","KBL","S","KAS",2013-07-10,"Jul","2013",191,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"881","KBL","S","KAS",2013-07-17,"Jul","2013",198,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
"882","KBL","S","KAS",2013-07-22,"Jul","2013",203,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"883","KBL","S","KAS",2013-07-29,"Jul","2013",210,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"884","KBL","S","KAS",2014-04-23,"Apr","2014",113,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1
"885","KBL","S","KAS",2014-05-23,"May","2014",143,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1
"886","KBL","S","KAS",2014-05-30,"May","2014",150,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
"887","KBL","S","KAS",2014-07-02,"Jul","2014",183,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"888","KBL","S","KAS",2014-07-29,"Jul","2014",210,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"889","KBL","S","KAS",2014-08-04,"Aug","2014",216,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"890","KBL","S","KAS",2014-09-04,"Sep","2014",247,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"891","KBL","S","KAS",2017-06-30,"Jun","2017",181,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1
"892","KBL","S","KAS",2018-05-24,"May","2018",144,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1
"893","KBL","S","KAS",2018-06-06,"Jun","2018",157,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"894","KBL","S","KAS",2018-07-03,"Jul","2018",184,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"895","KBL","S","KAS",2018-07-18,"Jul","2018",199,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1
"896","KBL","S","KAS",2019-05-02,"May","2019",122,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1
"897","KBL","S","KAS",2019-07-01,"Jul","2019",182,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"898","KBL","S","KAS",2024-06-14,"Jun","2024",166,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
"899","KBL","S","KAS",2024-07-09,"Jul","2024",191,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
"900","SVB","S","SEL",2014-06-05,"Jun","2014",156,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1
"901","SVB","S","SEL",2015-06-09,"Jun","2015",160,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
"902","SVB","S","SEL",2016-04-21,"Apr","2016",112,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1
"903","SVB","S","SEL",2016-04-28,"Apr","2016",119,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1
"904","SVB","S","SEL",2016-05-13,"May","2016",134,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
"905","SVB","S","SEL",2017-07-06,"Jul","2017",187,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1
"906","SVB","S","SEL",2017-07-13,"Jul","2017",194,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
"907","SVB","S","SEL",2017-08-17,"Aug","2017",229,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0
"908","SVB","S","SEL",2018-04-06,"Apr","2018",96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1
"909","SVB","S","SEL",2018-04-12,"Apr","2018",102,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
"910","SVB","S","SEL",2018-04-19,"Apr","2018",109,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1
"911","SVB","S","SEL",2018-05-31,"May","2018",151,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
"912","SVB","S","SEL",2018-06-15,"Jun","2018",166,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1
"913","SVB","S","SEL",2018-07-05,"Jul","2018",186,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1
"914","SVB","S","SEL",2019-04-04,"Apr","2019",94,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
"915","SVB","S","SEL",2019-04-25,"Apr","2019",115,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"916","SVB","S","SEL",2019-05-23,"May","2019",143,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1
"917","SVB","S","SEL",2019-05-30,"May","2019",150,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"918","SVB","S","SEL",2019-06-20,"Jun","2019",171,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
"919","SVB","S","SEL",2020-07-24,"Jul","2020",206,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1
"920","SVB","S","SEL",2021-04-22,"Apr","2021",112,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1
"921","SVB","S","SEL",2021-05-07,"May","2021",127,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"922","SVB","S","SEL",2021-06-30,"Jun","2021",181,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1
"923","SVB","S","SEL",2021-07-30,"Jul","2021",211,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
"924","SVB","S","SEL",2023-05-04,"May","2023",124,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"925","SVB","S","SEL",2023-05-12,"May","2023",132,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1
"926","SVB","S","SEL",2023-05-25,"May","2023",145,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1
"927","SVB","S","SEL",2023-06-16,"Jun","2023",167,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1
"928","SVB","S","SEL",2024-05-22,"May","2024",143,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
"929","SVB","S","SEL",2024-06-20,"Jun","2024",172,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
"930","SVB","S","SEL",2024-06-26,"Jun","2024",178,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1
"931","SVH","S","SEL",2020-06-11,"Jun","2020",163,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1
"932","SVH","S","SEL",2022-06-20,"Jun","2022",171,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1
"933","SVH","S","SEL",2023-08-16,"Aug","2023",228,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
"934","SVM","S","SEL",2013-06-06,"Jun","2013",157,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
"935","SVM","S","SEL",2017-05-31,"May","2017",151,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1
"936","SVM","S","SEL",2017-06-01,"Jun","2017",152,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1
"937","SVS","S","SEL",2013-04-15,"Apr","2013",105,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1
"938","SVS","S","SEL",2013-05-09,"May","2013",129,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1
"939","SVS","S","SEL",2013-06-03,"Jun","2013",154,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
"940","SVS","S","SEL",2013-06-11,"Jun","2013",162,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"941","SVS","S","SEL",2014-05-05,"May","2014",125,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1
"942","SVS","S","SEL",2015-05-13,"May","2015",133,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
"943","SVS","S","SEL",2015-07-14,"Jul","2015",195,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"944","SVS","S","SEL",2016-05-17,"May","2016",138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
"945","SVS","S","SEL",2016-06-16,"Jun","2016",168,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1
"946","SVS","S","SEL",2017-06-19,"Jun","2017",170,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
"947","EPE","S","EP",2022-08-16,"Aug","2022",228,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"948","EPE","S","EP",2022-08-30,"Aug","2022",242,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"949","HMH","N","HOM",2014-09-24,"Sep","2014",267,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
"950","HMH","N","HOM",2017-08-29,"Aug","2017",241,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1
"951","HMH","N","HOM",2018-09-11,"Sep","2018",254,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
"952","HMH","N","HOM",2019-04-26,"Apr","2019",116,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"953","HMH","N","HOM",2021-05-18,"May","2021",138,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
"954","HMH","N","HOM",2024-04-17,"Apr","2024",108,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
"955","JBD","S","JAK",2023-09-05,"Sep","2023",248,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1
"956","KBL","S","KAS",2018-05-10,"May","2018",130,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"957","SVB","S","SEL",2022-08-15,"Aug","2022",227,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"958","SVH","S","SEL",2023-09-07,"Sep","2023",250,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"959","HMH","N","HOM",2022-09-06,"Sep","2022",249,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"960","HMH","N","HOM",2023-09-05,"Sep","2023",248,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0
"961","HMH","N","HOM",2015-07-03,"Jul","2015",184,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"962","HMH","N","HOM",2020-08-04,"Aug","2020",217,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"963","HMH","N","HOM",2020-08-25,"Aug","2020",238,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964","HMH","N","HOM",2024-04-24,"Apr","2024",115,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1
"965","KBL","S","KAS",2014-04-11,"Apr","2014",101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
"966","JBD","S","JAK",2013-04-12,"Apr","2013",102,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"967","SVB","S","SEL",2023-04-13,"Apr","2023",103,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1
"968","HMS","N","HOM",2015-06-14,"Jun","2015",165,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
"969","SVS","S","SEL",2014-04-09,"Apr","2014",99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"970","HMH","N","HOM",2015-08-03,"Aug","2015",215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1
"971","KBL","S","KAS",2014-04-16,"Apr","2014",106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"972","HMS","N","HOM",2014-08-05,"Aug","2014",217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"973","HMH","N","HOM",2015-04-04,"Apr","2015",94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
