"","Species","Site.ID","NS","Bay","Group","Date","Month","Year","Day.of.Yr","PA","effort","num.abund","mean.abund"
"7541","Lauderia spp.","SVH","S","SEL","Diatom",2019-08-22,"Aug","2019",234,1,1,2,2
"7542","Lauderia spp.","SVH","S","SEL","Diatom",2020-10-02,"Oct","2020",276,1,1,1,1
"7543","Lauderia spp.","SVH","S","SEL","Diatom",2022-06-20,"Jun","2022",171,1,1,1,1
"7544","Lauderia spp.","SVS","S","SEL","Diatom",2016-03-22,"Mar","2016",82,1,1,1,1
"7545","Lauderia spp.","SVS","S","SEL","Diatom",2016-04-21,"Apr","2016",112,1,1,1,1
"7546","Lauderia spp.","SVS","S","SEL","Diatom",2016-05-17,"May","2016",138,1,1,1,1
"7547","Lauderia spp.","SVS","S","SEL","Diatom",2016-06-16,"Jun","2016",168,1,1,1,1
"7548","Lauderia spp.","SVS","S","SEL","Diatom",2017-05-26,"May","2017",146,1,1,1,1
"7549","Lauderia spp.","SVS","S","SEL","Diatom",2017-10-16,"Oct","2017",289,1,1,1,1
"7550","Lauderia spp.","SVS","S","SEL","Diatom",2018-10-24,"Oct","2018",297,1,1,1,1
"7551","Leptocylindrus spp.","EPE","S","EP","Diatom",2016-05-26,"May","2016",147,1,1,1,1
"7552","Leptocylindrus spp.","EPE","S","EP","Diatom",2016-06-11,"Jun","2016",163,1,1,1,1
"7553","Leptocylindrus spp.","EPE","S","EP","Diatom",2016-07-02,"Jul","2016",184,1,1,1,1
"7554","Leptocylindrus spp.","EPE","S","EP","Diatom",2016-07-20,"Jul","2016",202,1,1,2,2
"7555","Leptocylindrus spp.","EPE","S","EP","Diatom",2016-08-11,"Aug","2016",224,1,1,1,1
"7556","Leptocylindrus spp.","EPE","S","EP","Diatom",2016-09-18,"Sep","2016",262,1,1,1,1
"7557","Leptocylindrus spp.","EPE","S","EP","Diatom",2016-10-02,"Oct","2016",276,1,1,1,1
"7558","Leptocylindrus spp.","EPE","S","EP","Diatom",2016-10-20,"Oct","2016",294,1,1,1,1
"7559","Leptocylindrus spp.","EPE","S","EP","Diatom",2017-04-11,"Apr","2017",101,1,1,1,1
"7560","Leptocylindrus spp.","EPE","S","EP","Diatom",2017-04-27,"Apr","2017",117,1,1,1,1
"7561","Leptocylindrus spp.","EPE","S","EP","Diatom",2017-05-26,"May","2017",146,1,1,1,1
"7562","Leptocylindrus spp.","EPE","S","EP","Diatom",2017-06-01,"Jun","2017",152,1,1,1,1
"7563","Leptocylindrus spp.","EPE","S","EP","Diatom",2017-06-11,"Jun","2017",162,1,1,1,1
"7564","Leptocylindrus spp.","EPE","S","EP","Diatom",2017-06-16,"Jun","2017",167,1,1,1,1
"7565","Leptocylindrus spp.","EPE","S","EP","Diatom",2017-07-01,"Jul","2017",182,1,1,1,1
"7566","Leptocylindrus spp.","EPE","S","EP","Diatom",2017-07-15,"Jul","2017",196,1,1,1,1
"7567","Leptocylindrus spp.","EPE","S","EP","Diatom",2017-07-16,"Jul","2017",197,1,1,1,1
"7568","Leptocylindrus spp.","EPE","S","EP","Diatom",2017-08-07,"Aug","2017",219,1,1,1,1
"7569","Leptocylindrus spp.","EPE","S","EP","Diatom",2017-10-06,"Oct","2017",279,1,1,1,1
"7570","Leptocylindrus spp.","EPE","S","EP","Diatom",2017-10-16,"Oct","2017",289,1,1,1,1
"7571","Leptocylindrus spp.","EPE","S","EP","Diatom",2017-11-07,"Nov","2017",311,1,1,1,1
"7572","Leptocylindrus spp.","EPE","S","EP","Diatom",2018-04-12,"Apr","2018",102,1,1,1,1
"7573","Leptocylindrus spp.","EPE","S","EP","Diatom",2018-05-24,"May","2018",144,1,1,1,1
"7574","Leptocylindrus spp.","EPE","S","EP","Diatom",2018-06-08,"Jun","2018",159,1,2,1,0.5
"7575","Leptocylindrus spp.","EPE","S","EP","Diatom",2018-07-18,"Jul","2018",199,1,1,2,2
"7576","Leptocylindrus spp.","EPE","S","EP","Diatom",2018-07-20,"Jul","2018",201,1,1,1,1
"7577","Leptocylindrus spp.","EPE","S","EP","Diatom",2018-08-01,"Aug","2018",213,1,1,1,1
"7578","Leptocylindrus spp.","EPE","S","EP","Diatom",2018-09-10,"Sep","2018",253,1,1,1,1
"7579","Leptocylindrus spp.","EPE","S","EP","Diatom",2018-09-14,"Sep","2018",257,1,1,1,1
"7580","Leptocylindrus spp.","EPE","S","EP","Diatom",2019-06-11,"Jun","2019",162,1,1,3,3
"7581","Leptocylindrus spp.","EPE","S","EP","Diatom",2020-05-13,"May","2020",134,1,1,1,1
"7582","Leptocylindrus spp.","EPE","S","EP","Diatom",2020-06-03,"Jun","2020",155,1,1,1,1
"7583","Leptocylindrus spp.","EPE","S","EP","Diatom",2020-06-10,"Jun","2020",162,1,1,1,1
"7584","Leptocylindrus spp.","EPE","S","EP","Diatom",2020-07-07,"Jul","2020",189,1,1,2,2
"7585","Leptocylindrus spp.","EPE","S","EP","Diatom",2020-07-15,"Jul","2020",197,1,1,1,1
"7586","Leptocylindrus spp.","EPE","S","EP","Diatom",2020-08-04,"Aug","2020",217,1,1,1,1
"7587","Leptocylindrus spp.","EPE","S","EP","Diatom",2020-09-16,"Sep","2020",260,1,1,1,1
"7588","Leptocylindrus spp.","EPE","S","EP","Diatom",2021-06-16,"Jun","2021",167,1,1,1,1
"7589","Leptocylindrus spp.","EPE","S","EP","Diatom",2021-06-30,"Jun","2021",181,1,1,1,1
"7590","Leptocylindrus spp.","EPE","S","EP","Diatom",2021-08-04,"Aug","2021",216,1,1,3,3
"7591","Leptocylindrus spp.","EPE","S","EP","Diatom",2021-08-18,"Aug","2021",230,1,1,1,1
"7592","Leptocylindrus spp.","EPE","S","EP","Diatom",2022-05-12,"May","2022",132,1,1,1,1
"7593","Leptocylindrus spp.","EPE","S","EP","Diatom",2022-05-30,"May","2022",150,1,1,1,1
"7594","Leptocylindrus spp.","EPE","S","EP","Diatom",2022-06-09,"Jun","2022",160,1,1,1,1
"7595","Leptocylindrus spp.","EPE","S","EP","Diatom",2022-06-16,"Jun","2022",167,1,1,1,1
"7596","Leptocylindrus spp.","EPE","S","EP","Diatom",2022-07-05,"Jul","2022",186,1,1,2,2
"7597","Leptocylindrus spp.","EPE","S","EP","Diatom",2022-07-12,"Jul","2022",193,1,1,1,1
"7598","Leptocylindrus spp.","EPE","S","EP","Diatom",2022-07-27,"Jul","2022",208,1,1,1,1
"7599","Leptocylindrus spp.","EPE","S","EP","Diatom",2022-08-03,"Aug","2022",215,1,1,1,1
"7600","Leptocylindrus spp.","EPE","S","EP","Diatom",2022-08-09,"Aug","2022",221,1,1,1,1
"7601","Leptocylindrus spp.","EPE","S","EP","Diatom",2023-05-16,"May","2023",136,1,1,1,1
"7602","Leptocylindrus spp.","EPE","S","EP","Diatom",2023-05-23,"May","2023",143,1,1,1,1
"7603","Leptocylindrus spp.","EPE","S","EP","Diatom",2023-06-05,"Jun","2023",156,1,1,1,1
"7604","Leptocylindrus spp.","EPE","S","EP","Diatom",2023-06-20,"Jun","2023",171,1,2,2,1
"7605","Leptocylindrus spp.","EPE","S","EP","Diatom",2023-06-28,"Jun","2023",179,1,1,1,1
"7606","Leptocylindrus spp.","EPE","S","EP","Diatom",2023-07-04,"Jul","2023",185,1,1,1,1
"7607","Leptocylindrus spp.","EPE","S","EP","Diatom",2023-07-11,"Jul","2023",192,1,1,1,1
"7608","Leptocylindrus spp.","EPE","S","EP","Diatom",2023-07-25,"Jul","2023",206,1,1,1,1
"7609","Leptocylindrus spp.","EPE","S","EP","Diatom",2023-07-31,"Jul","2023",212,1,1,1,1
"7610","Leptocylindrus spp.","EPE","S","EP","Diatom",2023-08-15,"Aug","2023",227,1,1,1,1
"7611","Leptocylindrus spp.","EPE","S","EP","Diatom",2023-08-29,"Aug","2023",241,1,1,1,1
"7612","Leptocylindrus spp.","EPW","S","EP","Diatom",2015-05-19,"May","2015",139,1,1,1,1
"7613","Leptocylindrus spp.","EPW","S","EP","Diatom",2016-06-22,"Jun","2016",174,1,1,2,2
"7614","Leptocylindrus spp.","EPW","S","EP","Diatom",2024-05-29,"May","2024",150,1,1,1,1
"7615","Leptocylindrus spp.","EPW","S","EP","Diatom",2024-06-05,"Jun","2024",157,1,1,1,1
"7616","Leptocylindrus spp.","EPW","S","EP","Diatom",2024-06-15,"Jun","2024",167,1,1,1,1
"7617","Leptocylindrus spp.","EPW","S","EP","Diatom",2024-07-02,"Jul","2024",184,1,1,1,1
"7618","Leptocylindrus spp.","EPW","S","EP","Diatom",2024-07-25,"Jul","2024",207,1,1,1,1
"7619","Leptocylindrus spp.","EPW","S","EP","Diatom",2024-08-01,"Aug","2024",214,1,1,1,1
"7620","Leptocylindrus spp.","EPW","S","EP","Diatom",2024-08-09,"Aug","2024",222,1,1,1,1
"7621","Leptocylindrus spp.","EPY","S","EP","Diatom",2013-06-11,"Jun","2013",162,1,1,1,1
"7622","Leptocylindrus spp.","EPY","S","EP","Diatom",2013-07-08,"Jul","2013",189,1,1,2,2
"7623","Leptocylindrus spp.","EPY","S","EP","Diatom",2013-08-15,"Aug","2013",227,1,1,1,1
"7624","Leptocylindrus spp.","EPY","S","EP","Diatom",2014-06-09,"Jun","2014",160,1,1,1,1
"7625","Leptocylindrus spp.","EPY","S","EP","Diatom",2015-06-05,"Jun","2015",156,1,1,2,2
"7626","Leptocylindrus spp.","HMH","N","HOM","Diatom",2013-04-04,"Apr","2013",94,1,1,1,1
"7627","Leptocylindrus spp.","HMH","N","HOM","Diatom",2014-04-15,"Apr","2014",105,1,1,1,1
"7628","Leptocylindrus spp.","HMH","N","HOM","Diatom",2014-04-29,"Apr","2014",119,1,1,1,1
"7629","Leptocylindrus spp.","HMH","N","HOM","Diatom",2014-05-21,"May","2014",141,1,1,1,1
"7630","Leptocylindrus spp.","HMH","N","HOM","Diatom",2014-05-30,"May","2014",150,1,1,1,1
"7631","Leptocylindrus spp.","HMH","N","HOM","Diatom",2014-05-31,"May","2014",151,1,1,1,1
"7632","Leptocylindrus spp.","HMH","N","HOM","Diatom",2014-06-05,"Jun","2014",156,1,1,1,1
"7633","Leptocylindrus spp.","HMH","N","HOM","Diatom",2014-06-12,"Jun","2014",163,1,1,1,1
"7634","Leptocylindrus spp.","HMH","N","HOM","Diatom",2014-06-26,"Jun","2014",177,1,1,1,1
"7635","Leptocylindrus spp.","HMH","N","HOM","Diatom",2014-07-03,"Jul","2014",184,1,1,1,1
"7636","Leptocylindrus spp.","HMH","N","HOM","Diatom",2014-07-11,"Jul","2014",192,1,2,1,0.5
"7637","Leptocylindrus spp.","HMH","N","HOM","Diatom",2014-07-28,"Jul","2014",209,1,1,1,1
"7638","Leptocylindrus spp.","HMH","N","HOM","Diatom",2014-08-14,"Aug","2014",226,1,2,1,0.5
"7639","Leptocylindrus spp.","HMH","N","HOM","Diatom",2014-10-02,"Oct","2014",275,1,1,1,1
"7640","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-04-06,"Apr","2015",96,1,1,1,1
"7641","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-04-17,"Apr","2015",107,1,1,1,1
"7642","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-04-28,"Apr","2015",118,1,1,1,1
"7643","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-05-01,"May","2015",121,1,1,1,1
"7644","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-05-06,"May","2015",126,1,1,1,1
"7645","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-05-13,"May","2015",133,1,1,1,1
"7646","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-05-21,"May","2015",141,1,1,2,2
"7647","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-05-27,"May","2015",147,1,1,2,2
"7648","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-06-01,"Jun","2015",152,1,1,2,2
"7649","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-06-11,"Jun","2015",162,1,1,2,2
"7650","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-06-17,"Jun","2015",168,1,1,2,2
"7651","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-06-24,"Jun","2015",175,1,1,1,1
"7652","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-07-03,"Jul","2015",184,1,1,1,1
"7653","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-08-03,"Aug","2015",215,1,1,3,3
"7654","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-08-14,"Aug","2015",226,1,1,1,1
"7655","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-08-17,"Aug","2015",229,1,1,1,1
"7656","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-09-10,"Sep","2015",253,1,1,1,1
"7657","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-10-02,"Oct","2015",275,1,1,1,1
"7658","Leptocylindrus spp.","HMH","N","HOM","Diatom",2015-10-06,"Oct","2015",279,1,1,1,1
"7659","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-04-20,"Apr","2016",111,1,1,1,1
"7660","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-05-08,"May","2016",129,1,1,1,1
"7661","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-05-20,"May","2016",141,1,1,1,1
"7662","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-06-01,"Jun","2016",153,1,1,1,1
"7663","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-06-09,"Jun","2016",161,1,1,1,1
"7664","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-06-15,"Jun","2016",167,1,1,1,1
"7665","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-06-29,"Jun","2016",181,1,1,1,1
"7666","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-07-06,"Jul","2016",188,1,1,2,2
"7667","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-07-13,"Jul","2016",195,1,1,1,1
"7668","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-07-27,"Jul","2016",209,1,1,1,1
"7669","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-08-02,"Aug","2016",215,1,1,2,2
"7670","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-08-23,"Aug","2016",236,1,1,1,1
"7671","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-09-22,"Sep","2016",266,1,1,1,1
"7672","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-09-29,"Sep","2016",273,1,1,1,1
"7673","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-10-03,"Oct","2016",277,1,1,1,1
"7674","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-10-07,"Oct","2016",281,1,1,1,1
"7675","Leptocylindrus spp.","HMH","N","HOM","Diatom",2016-11-16,"Nov","2016",321,1,1,1,1
"7676","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-02-27,"Feb","2017",58,1,1,1,1
"7677","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-03-09,"Mar","2017",68,1,1,1,1
"7678","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-03-21,"Mar","2017",80,1,1,1,1
"7679","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-04-03,"Apr","2017",93,1,1,1,1
"7680","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-04-18,"Apr","2017",108,1,1,1,1
"7681","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-04-26,"Apr","2017",116,1,1,1,1
"7682","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-05-02,"May","2017",122,1,1,1,1
"7683","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-05-22,"May","2017",142,1,1,1,1
"7684","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-05-31,"May","2017",151,1,1,1,1
"7685","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-06-05,"Jun","2017",156,1,1,1,1
"7686","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-06-13,"Jun","2017",164,1,1,1,1
"7687","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-06-20,"Jun","2017",171,1,1,1,1
"7688","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-06-27,"Jun","2017",178,1,1,1,1
"7689","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-07-19,"Jul","2017",200,1,1,1,1
"7690","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-07-31,"Jul","2017",212,1,1,1,1
"7691","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-10-11,"Oct","2017",284,1,1,1,1
"7692","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-10-31,"Oct","2017",304,1,1,1,1
"7693","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-11-13,"Nov","2017",317,1,1,1,1
"7694","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-11-20,"Nov","2017",324,1,1,1,1
"7695","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-11-28,"Nov","2017",332,1,1,1,1
"7696","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-11-30,"Nov","2017",334,1,1,1,1
"7697","Leptocylindrus spp.","HMH","N","HOM","Diatom",2017-12-20,"Dec","2017",354,1,1,1,1
"7698","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-01-08,"Jan","2018",8,1,1,1,1
"7699","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-02-23,"Feb","2018",54,1,1,1,1
"7700","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-03-30,"Mar","2018",89,1,1,1,1
"7701","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-04-20,"Apr","2018",110,1,1,1,1
"7702","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-05-01,"May","2018",121,1,1,1,1
"7703","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-05-06,"May","2018",126,1,1,1,1
"7704","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-05-17,"May","2018",137,1,1,1,1
"7705","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-05-24,"May","2018",144,1,1,1,1
"7706","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-05-30,"May","2018",150,1,1,1,1
"7707","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-06-04,"Jun","2018",155,1,2,2,1
"7708","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-06-11,"Jun","2018",162,1,1,1,1
"7709","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-06-19,"Jun","2018",170,1,1,2,2
"7710","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-06-25,"Jun","2018",176,1,1,2,2
"7711","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-07-09,"Jul","2018",190,1,1,1,1
"7712","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-07-18,"Jul","2018",199,1,1,1,1
"7713","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-07-21,"Jul","2018",202,1,1,1,1
"7714","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-07-24,"Jul","2018",205,1,1,1,1
"7715","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-07-30,"Jul","2018",211,1,1,1,1
"7716","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-08-07,"Aug","2018",219,1,1,1,1
"7717","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-09-11,"Sep","2018",254,1,1,1,1
"7718","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-09-27,"Sep","2018",270,1,1,1,1
"7719","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-10-10,"Oct","2018",283,1,1,1,1
"7720","Leptocylindrus spp.","HMH","N","HOM","Diatom",2018-11-07,"Nov","2018",311,1,1,1,1
"7721","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-02-25,"Feb","2019",56,1,1,1,1
"7722","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-03-05,"Mar","2019",64,1,1,1,1
"7723","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-04-09,"Apr","2019",99,1,1,1,1
"7724","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-04-26,"Apr","2019",116,1,1,1,1
"7725","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-05-06,"May","2019",126,1,1,1,1
"7726","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-05-14,"May","2019",134,1,1,1,1
"7727","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-05-20,"May","2019",140,1,1,1,1
"7728","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-06-02,"Jun","2019",153,1,1,1,1
"7729","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-06-06,"Jun","2019",157,1,1,1,1
"7730","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-06-19,"Jun","2019",170,1,1,1,1
"7731","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-06-21,"Jun","2019",172,1,1,1,1
"7732","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-07-02,"Jul","2019",183,1,1,1,1
"7733","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-07-08,"Jul","2019",189,1,1,1,1
"7734","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-08-07,"Aug","2019",219,1,1,1,1
"7735","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-08-14,"Aug","2019",226,1,1,1,1
"7736","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-08-22,"Aug","2019",234,1,1,1,1
"7737","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-08-28,"Aug","2019",240,1,1,1,1
"7738","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-09-19,"Sep","2019",262,1,1,1,1
"7739","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-09-26,"Sep","2019",269,1,1,1,1
"7740","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-10-31,"Oct","2019",304,1,1,1,1
"7741","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-11-06,"Nov","2019",310,1,1,1,1
"7742","Leptocylindrus spp.","HMH","N","HOM","Diatom",2019-12-20,"Dec","2019",354,1,1,1,1
"7743","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-02-05,"Feb","2020",36,1,1,1,1
"7744","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-02-21,"Feb","2020",52,1,1,1,1
"7745","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-04-24,"Apr","2020",115,1,1,1,1
"7746","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-05-02,"May","2020",123,1,1,1,1
"7747","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-05-06,"May","2020",127,1,1,1,1
"7748","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-05-13,"May","2020",134,1,1,1,1
"7749","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-05-20,"May","2020",141,1,1,1,1
"7750","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-05-25,"May","2020",146,1,1,1,1
"7751","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-06-10,"Jun","2020",162,1,1,1,1
"7752","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-06-16,"Jun","2020",168,1,1,1,1
"7753","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-06-24,"Jun","2020",176,1,1,1,1
"7754","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-06-30,"Jun","2020",182,1,1,1,1
"7755","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-07-09,"Jul","2020",191,1,1,1,1
"7756","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-07-15,"Jul","2020",197,1,1,1,1
"7757","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-07-21,"Jul","2020",203,1,1,1,1
"7758","Leptocylindrus spp.","HMH","N","HOM","Diatom",2020-10-20,"Oct","2020",294,1,1,1,1
"7759","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-04-26,"Apr","2021",116,1,1,1,1
"7760","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-06-03,"Jun","2021",154,1,1,1,1
"7761","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-06-09,"Jun","2021",160,1,1,1,1
"7762","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-06-23,"Jun","2021",174,1,1,1,1
"7763","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-06-29,"Jun","2021",180,1,1,1,1
"7764","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-07-07,"Jul","2021",188,1,1,1,1
"7765","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-07-14,"Jul","2021",195,1,1,1,1
"7766","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-07-28,"Jul","2021",209,1,1,1,1
"7767","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-08-04,"Aug","2021",216,1,1,1,1
"7768","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-08-12,"Aug","2021",224,1,1,1,1
"7769","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-08-18,"Aug","2021",230,1,1,1,1
"7770","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-08-26,"Aug","2021",238,1,1,1,1
"7771","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-10-21,"Oct","2021",294,1,1,1,1
"7772","Leptocylindrus spp.","HMH","N","HOM","Diatom",2021-12-17,"Dec","2021",351,1,1,1,1
"7773","Leptocylindrus spp.","HMH","N","HOM","Diatom",2022-05-04,"May","2022",124,1,1,1,1
"7774","Leptocylindrus spp.","HMH","N","HOM","Diatom",2022-05-24,"May","2022",144,1,1,1,1
"7775","Leptocylindrus spp.","HMH","N","HOM","Diatom",2022-06-01,"Jun","2022",152,1,1,1,1
"7776","Leptocylindrus spp.","HMH","N","HOM","Diatom",2022-06-30,"Jun","2022",181,1,1,1,1
"7777","Leptocylindrus spp.","HMH","N","HOM","Diatom",2022-07-07,"Jul","2022",188,1,1,1,1
"7778","Leptocylindrus spp.","HMH","N","HOM","Diatom",2023-03-23,"Mar","2023",82,1,1,1,1
"7779","Leptocylindrus spp.","HMH","N","HOM","Diatom",2023-06-14,"Jun","2023",165,1,1,1,1
"7780","Leptocylindrus spp.","HMH","N","HOM","Diatom",2023-06-28,"Jun","2023",179,1,1,1,1
"7781","Leptocylindrus spp.","HMH","N","HOM","Diatom",2023-07-04,"Jul","2023",185,1,1,1,1
"7782","Leptocylindrus spp.","HMH","N","HOM","Diatom",2023-07-11,"Jul","2023",192,1,2,1,0.5
"7783","Leptocylindrus spp.","HMH","N","HOM","Diatom",2023-07-18,"Jul","2023",199,1,1,1,1
"7784","Leptocylindrus spp.","HMH","N","HOM","Diatom",2023-08-08,"Aug","2023",220,1,1,1,1
"7785","Leptocylindrus spp.","HMH","N","HOM","Diatom",2023-08-29,"Aug","2023",241,1,1,1,1
"7786","Leptocylindrus spp.","HMH","N","HOM","Diatom",2024-05-29,"May","2024",150,1,1,1,1
"7787","Leptocylindrus spp.","HMH","N","HOM","Diatom",2024-06-26,"Jun","2024",178,1,1,1,1
"7788","Leptocylindrus spp.","HMH","N","HOM","Diatom",2024-07-03,"Jul","2024",185,1,1,1,1
"7789","Leptocylindrus spp.","HMH","N","HOM","Diatom",2024-07-17,"Jul","2024",199,1,1,1,1
"7790","Leptocylindrus spp.","HMH","N","HOM","Diatom",2024-07-24,"Jul","2024",206,1,1,1,1
